1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: FF0000007BEAB341
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 1800 second(s)
Mission Start Time:  Tue May 10 15:43:01 PDT 2022
Mission Sample Count:  8192
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Tue May 10 15:43:01 PDT 2022
Total Mission Samples:  8192
Total Device Samples:  18393
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
6/22/22, 4:13:01 PM,C,21.121
6/22/22, 4:43:01 PM,C,21.121
6/22/22, 5:13:01 PM,C,21.121
6/22/22, 5:43:01 PM,C,21.621
6/22/22, 6:13:01 PM,C,21.621
6/22/22, 6:43:01 PM,C,21.621
6/22/22, 7:13:01 PM,C,21.621
6/22/22, 7:43:01 PM,C,21.621
6/22/22, 8:13:01 PM,C,21.621
6/22/22, 8:43:01 PM,C,21.621
6/22/22, 9:13:01 PM,C,21.621
6/22/22, 9:43:01 PM,C,21.621
6/22/22, 10:13:01 PM,C,21.621
6/22/22, 10:43:01 PM,C,21.621
6/22/22, 11:13:01 PM,C,21.121
6/22/22, 11:43:01 PM,C,21.121
6/23/22, 12:13:01 AM,C,21.121
6/23/22, 12:43:01 AM,C,21.121
6/23/22, 1:13:01 AM,C,21.121
6/23/22, 1:43:01 AM,C,20.62
6/23/22, 2:13:01 AM,C,20.62
6/23/22, 2:43:01 AM,C,20.62
6/23/22, 3:13:01 AM,C,20.62
6/23/22, 3:43:01 AM,C,20.62
6/23/22, 4:13:01 AM,C,20.119
6/23/22, 4:43:01 AM,C,20.119
6/23/22, 5:13:01 AM,C,20.119
6/23/22, 5:43:01 AM,C,20.119
6/23/22, 6:13:01 AM,C,20.119
6/23/22, 6:43:01 AM,C,19.619
6/23/22, 7:13:01 AM,C,19.619
6/23/22, 7:43:01 AM,C,19.619
6/23/22, 8:13:01 AM,C,19.619
6/23/22, 8:43:01 AM,C,19.619
6/23/22, 9:13:01 AM,C,19.619
6/23/22, 9:43:01 AM,C,19.619
6/23/22, 10:13:01 AM,C,19.619
6/23/22, 10:43:01 AM,C,20.119
6/23/22, 11:13:01 AM,C,20.119
6/23/22, 11:43:01 AM,C,20.119
6/23/22, 12:13:01 PM,C,20.119
6/23/22, 12:43:01 PM,C,20.119
6/23/22, 1:13:01 PM,C,20.119
6/23/22, 1:43:01 PM,C,20.62
6/23/22, 2:13:01 PM,C,20.62
6/23/22, 2:43:01 PM,C,20.62
6/23/22, 3:13:01 PM,C,20.62
6/23/22, 3:43:01 PM,C,21.121
6/23/22, 4:13:01 PM,C,21.121
6/23/22, 4:43:01 PM,C,21.121
6/23/22, 5:13:01 PM,C,21.621
6/23/22, 5:43:01 PM,C,21.621
6/23/22, 6:13:01 PM,C,21.121
6/23/22, 6:43:01 PM,C,21.121
6/23/22, 7:13:01 PM,C,21.121
6/23/22, 7:43:01 PM,C,20.62
6/23/22, 8:13:01 PM,C,20.62
6/23/22, 8:43:01 PM,C,20.62
6/23/22, 9:13:01 PM,C,20.62
6/23/22, 9:43:01 PM,C,20.119
6/23/22, 10:13:01 PM,C,20.119
6/23/22, 10:43:01 PM,C,20.119
6/23/22, 11:13:01 PM,C,20.119
6/23/22, 11:43:01 PM,C,19.619
6/24/22, 12:13:01 AM,C,19.619
6/24/22, 12:43:01 AM,C,19.619
6/24/22, 1:13:01 AM,C,19.118
6/24/22, 1:43:01 AM,C,19.118
6/24/22, 2:13:01 AM,C,19.118
6/24/22, 2:43:01 AM,C,19.118
6/24/22, 3:13:01 AM,C,18.617
6/24/22, 3:43:01 AM,C,18.617
6/24/22, 4:13:01 AM,C,18.617
6/24/22, 4:43:01 AM,C,18.116
6/24/22, 5:13:01 AM,C,18.116
6/24/22, 5:43:01 AM,C,18.116
6/24/22, 6:13:01 AM,C,18.116
6/24/22, 6:43:01 AM,C,18.116
6/24/22, 7:13:01 AM,C,18.116
6/24/22, 7:43:01 AM,C,18.116
6/24/22, 8:13:01 AM,C,18.116
6/24/22, 8:43:01 AM,C,18.617
6/24/22, 9:13:01 AM,C,18.617
6/24/22, 9:43:01 AM,C,18.617
6/24/22, 10:13:01 AM,C,19.118
6/24/22, 10:43:01 AM,C,19.118
6/24/22, 11:13:01 AM,C,19.619
6/24/22, 11:43:01 AM,C,19.619
6/24/22, 12:13:01 PM,C,20.119
6/24/22, 12:43:01 PM,C,20.119
6/24/22, 1:13:01 PM,C,20.62
6/24/22, 1:43:01 PM,C,20.62
6/24/22, 2:13:01 PM,C,20.62
6/24/22, 2:43:01 PM,C,21.121
6/24/22, 3:13:01 PM,C,21.121
6/24/22, 3:43:01 PM,C,21.121
6/24/22, 4:13:01 PM,C,21.621
6/24/22, 4:43:01 PM,C,21.621
6/24/22, 5:13:01 PM,C,21.621
6/24/22, 5:43:01 PM,C,21.621
6/24/22, 6:13:01 PM,C,21.621
6/24/22, 6:43:01 PM,C,22.122
6/24/22, 7:13:01 PM,C,22.122
6/24/22, 7:43:01 PM,C,22.122
6/24/22, 8:13:01 PM,C,22.122
6/24/22, 8:43:01 PM,C,22.122
6/24/22, 9:13:01 PM,C,21.621
6/24/22, 9:43:01 PM,C,21.621
6/24/22, 10:13:01 PM,C,21.621
6/24/22, 10:43:01 PM,C,21.621
6/24/22, 11:13:01 PM,C,21.621
6/24/22, 11:43:01 PM,C,21.121
6/25/22, 12:13:01 AM,C,21.121
6/25/22, 12:43:01 AM,C,21.121
6/25/22, 1:13:01 AM,C,21.121
6/25/22, 1:43:01 AM,C,20.62
6/25/22, 2:13:01 AM,C,20.62
6/25/22, 2:43:01 AM,C,20.62
6/25/22, 3:13:01 AM,C,20.119
6/25/22, 3:43:01 AM,C,20.119
6/25/22, 4:13:01 AM,C,20.119
6/25/22, 4:43:01 AM,C,20.119
6/25/22, 5:13:01 AM,C,19.619
6/25/22, 5:43:01 AM,C,19.619
6/25/22, 6:13:01 AM,C,19.619
6/25/22, 6:43:01 AM,C,19.118
6/25/22, 7:13:01 AM,C,19.118
6/25/22, 7:43:01 AM,C,19.619
6/25/22, 8:13:01 AM,C,19.619
6/25/22, 8:43:01 AM,C,19.619
6/25/22, 9:13:01 AM,C,19.619
6/25/22, 9:43:01 AM,C,20.119
6/25/22, 10:13:01 AM,C,20.119
6/25/22, 10:43:01 AM,C,20.62
6/25/22, 11:13:01 AM,C,20.62
6/25/22, 11:43:01 AM,C,20.62
6/25/22, 12:13:01 PM,C,21.121
6/25/22, 12:43:01 PM,C,21.121
6/25/22, 1:13:01 PM,C,21.121
6/25/22, 1:43:01 PM,C,21.621
6/25/22, 2:13:01 PM,C,21.621
6/25/22, 2:43:01 PM,C,21.621
6/25/22, 3:13:01 PM,C,22.122
6/25/22, 3:43:01 PM,C,22.122
6/25/22, 4:13:01 PM,C,22.122
6/25/22, 4:43:01 PM,C,22.122
6/25/22, 5:13:01 PM,C,22.122
6/25/22, 5:43:01 PM,C,22.122
6/25/22, 6:13:01 PM,C,22.122
6/25/22, 6:43:01 PM,C,22.122
6/25/22, 7:13:01 PM,C,22.122
6/25/22, 7:43:01 PM,C,22.122
6/25/22, 8:13:01 PM,C,22.122
6/25/22, 8:43:01 PM,C,22.122
6/25/22, 9:13:01 PM,C,22.122
6/25/22, 9:43:01 PM,C,22.122
6/25/22, 10:13:01 PM,C,22.122
6/25/22, 10:43:01 PM,C,22.122
6/25/22, 11:13:01 PM,C,21.621
6/25/22, 11:43:01 PM,C,21.621
6/26/22, 12:13:01 AM,C,21.621
6/26/22, 12:43:01 AM,C,21.621
6/26/22, 1:13:01 AM,C,21.621
6/26/22, 1:43:01 AM,C,21.621
6/26/22, 2:13:01 AM,C,21.121
6/26/22, 2:43:01 AM,C,21.121
6/26/22, 3:13:01 AM,C,21.121
6/26/22, 3:43:01 AM,C,20.62
6/26/22, 4:13:01 AM,C,20.62
6/26/22, 4:43:01 AM,C,20.62
6/26/22, 5:13:01 AM,C,20.119
6/26/22, 5:43:01 AM,C,20.119
6/26/22, 6:13:01 AM,C,20.119
6/26/22, 6:43:01 AM,C,20.119
6/26/22, 7:13:01 AM,C,20.119
6/26/22, 7:43:01 AM,C,20.119
6/26/22, 8:13:01 AM,C,20.119
6/26/22, 8:43:01 AM,C,20.119
6/26/22, 9:13:01 AM,C,20.62
6/26/22, 9:43:01 AM,C,20.62
6/26/22, 10:13:01 AM,C,20.62
6/26/22, 10:43:01 AM,C,21.121
6/26/22, 11:13:01 AM,C,21.121
6/26/22, 11:43:01 AM,C,21.621
6/26/22, 12:13:01 PM,C,21.621
6/26/22, 12:43:01 PM,C,22.122
6/26/22, 1:13:01 PM,C,22.122
6/26/22, 1:43:01 PM,C,22.622
6/26/22, 2:13:01 PM,C,22.622
6/26/22, 2:43:01 PM,C,22.622
6/26/22, 3:13:01 PM,C,23.122
6/26/22, 3:43:01 PM,C,23.122
6/26/22, 4:13:01 PM,C,23.122
6/26/22, 4:43:01 PM,C,23.122
6/26/22, 5:13:01 PM,C,23.122
6/26/22, 5:43:01 PM,C,23.623
6/26/22, 6:13:01 PM,C,23.623
6/26/22, 6:43:01 PM,C,23.623
6/26/22, 7:13:01 PM,C,23.623
6/26/22, 7:43:01 PM,C,23.623
6/26/22, 8:13:01 PM,C,23.623
6/26/22, 8:43:01 PM,C,23.623
6/26/22, 9:13:01 PM,C,23.623
6/26/22, 9:43:01 PM,C,23.122
6/26/22, 10:13:01 PM,C,23.122
6/26/22, 10:43:01 PM,C,23.122
6/26/22, 11:13:01 PM,C,23.122
6/26/22, 11:43:01 PM,C,22.622
6/27/22, 12:13:01 AM,C,22.622
6/27/22, 12:43:01 AM,C,22.622
6/27/22, 1:13:01 AM,C,22.122
6/27/22, 1:43:01 AM,C,22.122
6/27/22, 2:13:01 AM,C,22.122
6/27/22, 2:43:01 AM,C,21.621
6/27/22, 3:13:01 AM,C,21.621
6/27/22, 3:43:01 AM,C,21.621
6/27/22, 4:13:01 AM,C,21.121
6/27/22, 4:43:01 AM,C,21.121
6/27/22, 5:13:01 AM,C,21.121
6/27/22, 5:43:01 AM,C,20.62
6/27/22, 6:13:01 AM,C,20.62
6/27/22, 6:43:01 AM,C,20.62
6/27/22, 7:13:01 AM,C,20.62
6/27/22, 7:43:01 AM,C,20.62
6/27/22, 8:13:01 AM,C,20.62
6/27/22, 8:43:01 AM,C,20.62
6/27/22, 9:13:01 AM,C,20.62
6/27/22, 9:43:01 AM,C,20.62
6/27/22, 10:13:01 AM,C,21.121
6/27/22, 10:43:01 AM,C,21.121
6/27/22, 11:13:01 AM,C,21.621
6/27/22, 11:43:01 AM,C,21.621
6/27/22, 12:13:01 PM,C,21.621
6/27/22, 12:43:01 PM,C,22.122
6/27/22, 1:13:01 PM,C,22.122
6/27/22, 1:43:01 PM,C,22.622
6/27/22, 2:13:01 PM,C,22.622
6/27/22, 2:43:01 PM,C,22.622
6/27/22, 3:13:01 PM,C,23.122
6/27/22, 3:43:01 PM,C,23.122
6/27/22, 4:13:01 PM,C,23.122
6/27/22, 4:43:01 PM,C,23.623
6/27/22, 5:13:01 PM,C,23.623
6/27/22, 5:43:01 PM,C,23.623
6/27/22, 6:13:01 PM,C,23.623
6/27/22, 6:43:01 PM,C,23.623
6/27/22, 7:13:01 PM,C,23.623
6/27/22, 7:43:01 PM,C,23.623
6/27/22, 8:13:01 PM,C,23.623
6/27/22, 8:43:01 PM,C,23.623
6/27/22, 9:13:01 PM,C,23.623
6/27/22, 9:43:01 PM,C,23.623
6/27/22, 10:13:01 PM,C,23.122
6/27/22, 10:43:01 PM,C,23.122
6/27/22, 11:13:01 PM,C,23.122
6/27/22, 11:43:01 PM,C,23.122
6/28/22, 12:13:01 AM,C,22.622
6/28/22, 12:43:01 AM,C,22.622
6/28/22, 1:13:01 AM,C,22.622
6/28/22, 1:43:01 AM,C,22.122
6/28/22, 2:13:01 AM,C,22.122
6/28/22, 2:43:01 AM,C,22.122
6/28/22, 3:13:01 AM,C,21.621
6/28/22, 3:43:01 AM,C,21.621
6/28/22, 4:13:01 AM,C,21.621
6/28/22, 4:43:01 AM,C,21.121
6/28/22, 5:13:01 AM,C,21.121
6/28/22, 5:43:01 AM,C,21.121
6/28/22, 6:13:01 AM,C,20.62
6/28/22, 6:43:01 AM,C,20.62
6/28/22, 7:13:01 AM,C,20.62
6/28/22, 7:43:01 AM,C,20.62
6/28/22, 8:13:01 AM,C,20.62
6/28/22, 8:43:01 AM,C,20.62
6/28/22, 9:13:01 AM,C,20.62
6/28/22, 9:43:01 AM,C,21.121
6/28/22, 10:13:01 AM,C,21.121
6/28/22, 10:43:01 AM,C,21.621
6/28/22, 11:13:01 AM,C,21.621
6/28/22, 11:43:01 AM,C,21.621
6/28/22, 12:13:01 PM,C,22.122
6/28/22, 12:43:01 PM,C,22.122
6/28/22, 1:13:01 PM,C,22.622
6/28/22, 1:43:01 PM,C,22.622
6/28/22, 2:13:01 PM,C,22.622
6/28/22, 2:43:01 PM,C,23.122
6/28/22, 3:13:01 PM,C,23.122
6/28/22, 3:43:01 PM,C,23.122
6/28/22, 4:13:01 PM,C,23.122
6/28/22, 4:43:01 PM,C,23.623
6/28/22, 5:13:01 PM,C,23.623
6/28/22, 5:43:01 PM,C,23.623
6/28/22, 6:13:01 PM,C,23.623
6/28/22, 6:43:01 PM,C,23.623
6/28/22, 7:13:01 PM,C,23.623
6/28/22, 7:43:01 PM,C,23.623
6/28/22, 8:13:01 PM,C,23.623
6/28/22, 8:43:01 PM,C,23.623
6/28/22, 9:13:01 PM,C,23.623
6/28/22, 9:43:01 PM,C,23.623
6/28/22, 10:13:01 PM,C,23.122
6/28/22, 10:43:01 PM,C,23.122
6/28/22, 11:13:01 PM,C,23.122
6/28/22, 11:43:01 PM,C,23.122
6/29/22, 12:13:01 AM,C,22.622
6/29/22, 12:43:01 AM,C,22.622
6/29/22, 1:13:01 AM,C,22.622
6/29/22, 1:43:01 AM,C,22.122
6/29/22, 2:13:01 AM,C,22.122
6/29/22, 2:43:01 AM,C,22.122
6/29/22, 3:13:01 AM,C,21.621
6/29/22, 3:43:01 AM,C,21.621
6/29/22, 4:13:01 AM,C,21.621
6/29/22, 4:43:01 AM,C,21.121
6/29/22, 5:13:01 AM,C,21.121
6/29/22, 5:43:01 AM,C,21.121
6/29/22, 6:13:01 AM,C,21.121
6/29/22, 6:43:01 AM,C,20.62
6/29/22, 7:13:01 AM,C,20.62
6/29/22, 7:43:01 AM,C,20.62
6/29/22, 8:13:01 AM,C,21.121
6/29/22, 8:43:01 AM,C,21.121
6/29/22, 9:13:01 AM,C,21.121
6/29/22, 9:43:01 AM,C,21.121
6/29/22, 10:13:01 AM,C,21.621
6/29/22, 10:43:01 AM,C,21.621
6/29/22, 11:13:01 AM,C,22.122
6/29/22, 11:43:01 AM,C,22.122
6/29/22, 12:13:01 PM,C,22.122
6/29/22, 12:43:01 PM,C,22.622
6/29/22, 1:13:01 PM,C,22.622
6/29/22, 1:43:01 PM,C,22.622
6/29/22, 2:13:01 PM,C,23.122
6/29/22, 2:43:01 PM,C,23.122
6/29/22, 3:13:01 PM,C,23.122
6/29/22, 3:43:01 PM,C,23.122
6/29/22, 4:13:01 PM,C,23.623
6/29/22, 4:43:01 PM,C,23.623
6/29/22, 5:13:01 PM,C,23.623
6/29/22, 5:43:01 PM,C,23.623
6/29/22, 6:13:01 PM,C,23.623
6/29/22, 6:43:01 PM,C,23.623
6/29/22, 7:13:01 PM,C,23.623
6/29/22, 7:43:01 PM,C,23.623
6/29/22, 8:13:01 PM,C,23.623
6/29/22, 8:43:01 PM,C,23.623
6/29/22, 9:13:01 PM,C,23.623
6/29/22, 9:43:01 PM,C,23.623
6/29/22, 10:13:01 PM,C,23.122
6/29/22, 10:43:01 PM,C,23.122
6/29/22, 11:13:01 PM,C,23.122
6/29/22, 11:43:01 PM,C,23.122
6/30/22, 12:13:01 AM,C,22.622
6/30/22, 12:43:01 AM,C,22.622
6/30/22, 1:13:01 AM,C,22.122
6/30/22, 1:43:01 AM,C,22.122
6/30/22, 2:13:01 AM,C,22.122
6/30/22, 2:43:01 AM,C,21.621
6/30/22, 3:13:01 AM,C,21.621
6/30/22, 3:43:01 AM,C,21.621
6/30/22, 4:13:01 AM,C,21.121
6/30/22, 4:43:01 AM,C,21.121
6/30/22, 5:13:01 AM,C,20.62
6/30/22, 5:43:01 AM,C,20.62
6/30/22, 6:13:01 AM,C,20.62
6/30/22, 6:43:01 AM,C,20.62
6/30/22, 7:13:01 AM,C,20.62
6/30/22, 7:43:01 AM,C,20.62
6/30/22, 8:13:01 AM,C,20.62
6/30/22, 8:43:01 AM,C,20.62
6/30/22, 9:13:01 AM,C,20.62
6/30/22, 9:43:01 AM,C,21.121
6/30/22, 10:13:01 AM,C,21.121
6/30/22, 10:43:01 AM,C,21.121
6/30/22, 11:13:01 AM,C,21.621
6/30/22, 11:43:01 AM,C,21.621
6/30/22, 12:13:01 PM,C,22.122
6/30/22, 12:43:01 PM,C,22.122
6/30/22, 1:13:01 PM,C,22.122
6/30/22, 1:43:01 PM,C,22.622
6/30/22, 2:13:01 PM,C,22.622
6/30/22, 2:43:01 PM,C,22.622
6/30/22, 3:13:01 PM,C,23.122
6/30/22, 3:43:01 PM,C,23.122
6/30/22, 4:13:01 PM,C,23.122
6/30/22, 4:43:01 PM,C,23.122
6/30/22, 5:13:01 PM,C,23.623
6/30/22, 5:43:01 PM,C,23.623
6/30/22, 6:13:01 PM,C,23.623
6/30/22, 6:43:01 PM,C,23.623
6/30/22, 7:13:01 PM,C,23.623
6/30/22, 7:43:01 PM,C,23.623
6/30/22, 8:13:01 PM,C,23.623
6/30/22, 8:43:01 PM,C,23.623
6/30/22, 9:13:01 PM,C,23.122
6/30/22, 9:43:01 PM,C,23.122
6/30/22, 10:13:01 PM,C,23.122
6/30/22, 10:43:01 PM,C,23.122
6/30/22, 11:13:01 PM,C,22.622
6/30/22, 11:43:01 PM,C,22.622
7/1/22, 12:13:01 AM,C,22.622
7/1/22, 12:43:01 AM,C,22.122
7/1/22, 1:13:01 AM,C,22.122
7/1/22, 1:43:01 AM,C,21.621
7/1/22, 2:13:01 AM,C,21.621
7/1/22, 2:43:01 AM,C,21.621
7/1/22, 3:13:01 AM,C,21.121
7/1/22, 3:43:01 AM,C,21.121
7/1/22, 4:13:01 AM,C,21.121
7/1/22, 4:43:01 AM,C,20.62
7/1/22, 5:13:01 AM,C,20.62
7/1/22, 5:43:01 AM,C,20.119
7/1/22, 6:13:01 AM,C,20.119
7/1/22, 6:43:01 AM,C,20.119
7/1/22, 7:13:01 AM,C,20.119
7/1/22, 7:43:01 AM,C,20.119
7/1/22, 8:13:01 AM,C,20.119
7/1/22, 8:43:01 AM,C,20.119
7/1/22, 9:13:01 AM,C,20.62
7/1/22, 9:43:01 AM,C,20.62
7/1/22, 10:13:01 AM,C,20.62
7/1/22, 10:43:01 AM,C,21.121
7/1/22, 11:13:01 AM,C,21.121
7/1/22, 11:43:01 AM,C,21.121
7/1/22, 12:13:01 PM,C,21.621
7/1/22, 12:43:01 PM,C,21.621
7/1/22, 1:13:01 PM,C,22.122
7/1/22, 1:43:01 PM,C,22.122
7/1/22, 2:13:01 PM,C,22.122
7/1/22, 2:43:01 PM,C,22.622
7/1/22, 3:13:01 PM,C,22.622
7/1/22, 3:43:01 PM,C,22.622
7/1/22, 4:13:01 PM,C,22.622
7/1/22, 4:43:01 PM,C,23.122
7/1/22, 5:13:01 PM,C,23.122
7/1/22, 5:43:01 PM,C,23.122
7/1/22, 6:13:01 PM,C,23.122
7/1/22, 6:43:01 PM,C,23.122
7/1/22, 7:13:01 PM,C,23.122
7/1/22, 7:43:01 PM,C,23.122
7/1/22, 8:13:01 PM,C,23.122
7/1/22, 8:43:01 PM,C,23.122
7/1/22, 9:13:01 PM,C,23.122
7/1/22, 9:43:01 PM,C,23.122
7/1/22, 10:13:01 PM,C,23.122
7/1/22, 10:43:01 PM,C,22.622
7/1/22, 11:13:01 PM,C,22.622
7/1/22, 11:43:01 PM,C,22.622
7/2/22, 12:13:01 AM,C,22.122
7/2/22, 12:43:01 AM,C,22.122
7/2/22, 1:13:01 AM,C,22.122
7/2/22, 1:43:01 AM,C,21.621
7/2/22, 2:13:01 AM,C,21.621
7/2/22, 2:43:01 AM,C,21.121
7/2/22, 3:13:01 AM,C,21.121
7/2/22, 3:43:01 AM,C,21.121
7/2/22, 4:13:01 AM,C,20.62
7/2/22, 4:43:01 AM,C,20.62
7/2/22, 5:13:01 AM,C,20.62
7/2/22, 5:43:01 AM,C,20.119
7/2/22, 6:13:01 AM,C,20.119
7/2/22, 6:43:01 AM,C,20.119
7/2/22, 7:13:01 AM,C,20.119
7/2/22, 7:43:01 AM,C,20.119
7/2/22, 8:13:01 AM,C,20.119
7/2/22, 8:43:01 AM,C,20.119
7/2/22, 9:13:01 AM,C,20.62
7/2/22, 9:43:01 AM,C,20.62
7/2/22, 10:13:01 AM,C,20.62
7/2/22, 10:43:01 AM,C,21.121
7/2/22, 11:13:01 AM,C,21.121
7/2/22, 11:43:01 AM,C,21.621
7/2/22, 12:13:01 PM,C,21.621
7/2/22, 12:43:01 PM,C,21.621
7/2/22, 1:13:01 PM,C,22.122
7/2/22, 1:43:01 PM,C,22.122
7/2/22, 2:13:01 PM,C,22.622
7/2/22, 2:43:01 PM,C,22.622
7/2/22, 3:13:01 PM,C,22.622
7/2/22, 3:43:01 PM,C,22.622
7/2/22, 4:13:01 PM,C,23.122
7/2/22, 4:43:01 PM,C,23.122
7/2/22, 5:13:01 PM,C,23.122
7/2/22, 5:43:01 PM,C,23.122
7/2/22, 6:13:01 PM,C,23.122
7/2/22, 6:43:01 PM,C,23.122
7/2/22, 7:13:01 PM,C,23.122
7/2/22, 7:43:01 PM,C,23.122
7/2/22, 8:13:01 PM,C,23.122
7/2/22, 8:43:01 PM,C,23.122
7/2/22, 9:13:01 PM,C,22.622
7/2/22, 9:43:01 PM,C,22.622
7/2/22, 10:13:01 PM,C,22.122
7/2/22, 10:43:01 PM,C,22.122
7/2/22, 11:13:01 PM,C,22.122
7/2/22, 11:43:01 PM,C,21.621
7/3/22, 12:13:01 AM,C,21.621
7/3/22, 12:43:01 AM,C,21.121
7/3/22, 1:13:01 AM,C,21.121
7/3/22, 1:43:01 AM,C,21.121
7/3/22, 2:13:01 AM,C,20.62
7/3/22, 2:43:01 AM,C,20.62
7/3/22, 3:13:01 AM,C,20.62
7/3/22, 3:43:01 AM,C,20.119
7/3/22, 4:13:01 AM,C,20.119
7/3/22, 4:43:01 AM,C,20.119
7/3/22, 5:13:01 AM,C,19.619
7/3/22, 5:43:01 AM,C,19.619
7/3/22, 6:13:01 AM,C,19.619
7/3/22, 6:43:01 AM,C,19.619
7/3/22, 7:13:01 AM,C,19.619
7/3/22, 7:43:01 AM,C,19.619
7/3/22, 8:13:01 AM,C,19.619
7/3/22, 8:43:01 AM,C,19.619
7/3/22, 9:13:01 AM,C,19.619
7/3/22, 9:43:01 AM,C,19.619
7/3/22, 10:13:01 AM,C,19.619
7/3/22, 10:43:01 AM,C,20.119
7/3/22, 11:13:01 AM,C,20.119
7/3/22, 11:43:01 AM,C,20.119
7/3/22, 12:13:01 PM,C,20.119
7/3/22, 12:43:01 PM,C,20.119
7/3/22, 1:13:01 PM,C,20.119
7/3/22, 1:43:01 PM,C,20.62
7/3/22, 2:13:01 PM,C,20.62
7/3/22, 2:43:01 PM,C,20.62
7/3/22, 3:13:01 PM,C,20.62
7/3/22, 3:43:01 PM,C,21.121
7/3/22, 4:13:01 PM,C,21.121
7/3/22, 4:43:01 PM,C,21.121
7/3/22, 5:13:01 PM,C,21.121
7/3/22, 5:43:01 PM,C,21.121
7/3/22, 6:13:01 PM,C,21.121
7/3/22, 6:43:01 PM,C,21.121
7/3/22, 7:13:01 PM,C,21.121
7/3/22, 7:43:01 PM,C,21.121
7/3/22, 8:13:01 PM,C,21.121
7/3/22, 8:43:01 PM,C,21.121
7/3/22, 9:13:01 PM,C,21.121
7/3/22, 9:43:01 PM,C,21.121
7/3/22, 10:13:01 PM,C,21.121
7/3/22, 10:43:01 PM,C,21.121
7/3/22, 11:13:01 PM,C,21.121
7/3/22, 11:43:01 PM,C,21.121
7/4/22, 12:13:01 AM,C,20.62
7/4/22, 12:43:01 AM,C,20.62
7/4/22, 1:13:01 AM,C,20.62
7/4/22, 1:43:01 AM,C,20.119
7/4/22, 2:13:01 AM,C,20.119
7/4/22, 2:43:01 AM,C,20.119
7/4/22, 3:13:01 AM,C,19.619
7/4/22, 3:43:01 AM,C,19.619
7/4/22, 4:13:01 AM,C,19.619
7/4/22, 4:43:01 AM,C,19.118
7/4/22, 5:13:01 AM,C,19.118
7/4/22, 5:43:01 AM,C,19.118
7/4/22, 6:13:01 AM,C,18.617
7/4/22, 6:43:01 AM,C,18.617
7/4/22, 7:13:01 AM,C,19.118
7/4/22, 7:43:01 AM,C,19.619
7/4/22, 8:13:01 AM,C,20.119
7/4/22, 8:43:01 AM,C,20.62
7/4/22, 9:13:01 AM,C,21.121
7/4/22, 9:43:01 AM,C,21.621
7/4/22, 10:13:01 AM,C,22.122
7/4/22, 10:43:01 AM,C,22.622
7/4/22, 11:13:01 AM,C,22.622
7/4/22, 11:43:01 AM,C,23.122
7/4/22, 12:13:01 PM,C,23.122
7/4/22, 12:43:01 PM,C,23.623
7/4/22, 1:13:01 PM,C,24.123
7/4/22, 1:43:01 PM,C,26.623
7/4/22, 2:13:01 PM,C,27.123
7/4/22, 2:43:01 PM,C,27.623
7/4/22, 3:13:01 PM,C,27.623
7/4/22, 3:43:01 PM,C,28.122
7/4/22, 4:13:01 PM,C,28.622
7/4/22, 4:43:01 PM,C,28.622
7/4/22, 5:13:01 PM,C,29.122
7/4/22, 5:43:01 PM,C,29.122
7/4/22, 6:13:01 PM,C,28.622
7/4/22, 6:43:01 PM,C,27.623
7/4/22, 7:13:01 PM,C,26.623
7/4/22, 7:43:01 PM,C,26.123
7/4/22, 8:13:01 PM,C,25.623
7/4/22, 8:43:01 PM,C,25.123
7/4/22, 9:13:01 PM,C,24.123
7/4/22, 9:43:01 PM,C,23.623
7/4/22, 10:13:01 PM,C,22.622
7/4/22, 10:43:01 PM,C,21.621
7/4/22, 11:13:01 PM,C,21.121
7/4/22, 11:43:01 PM,C,20.119
7/5/22, 12:13:01 AM,C,19.118
7/5/22, 12:43:01 AM,C,18.617
7/5/22, 1:13:01 AM,C,17.615
7/5/22, 1:43:01 AM,C,17.114
7/5/22, 2:13:01 AM,C,16.613
7/5/22, 2:43:01 AM,C,15.611
7/5/22, 3:13:01 AM,C,15.11
7/5/22, 3:43:01 AM,C,14.609
7/5/22, 4:13:01 AM,C,14.107
7/5/22, 4:43:01 AM,C,13.606
7/5/22, 5:13:01 AM,C,13.606
7/5/22, 5:43:01 AM,C,13.104
7/5/22, 6:13:01 AM,C,12.603
7/5/22, 6:43:01 AM,C,12.101
7/5/22, 7:13:01 AM,C,12.101
7/5/22, 7:43:01 AM,C,12.101
7/5/22, 8:13:01 AM,C,12.101
7/5/22, 8:43:01 AM,C,12.101
7/5/22, 9:13:01 AM,C,13.104
7/5/22, 9:43:01 AM,C,14.609
7/5/22, 10:13:01 AM,C,16.112
7/5/22, 10:43:01 AM,C,18.617
7/5/22, 11:13:01 AM,C,20.119
7/5/22, 11:43:01 AM,C,21.621
7/5/22, 12:13:01 PM,C,21.121
7/5/22, 12:43:01 PM,C,21.121
7/5/22, 1:13:01 PM,C,21.121
7/5/22, 1:43:01 PM,C,22.622
7/5/22, 2:13:01 PM,C,22.622
