1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 390000007BEC2641
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 1800 second(s)
Mission Start Time:  Tue May 10 15:59:01 PDT 2022
Mission Sample Count:  8192
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Tue May 10 15:59:01 PDT 2022
Total Mission Samples:  8192
Total Device Samples:  30886
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
6/13/22, 11:59:01 AM,C,7.573
6/13/22, 12:29:01 PM,C,8.578
6/13/22, 12:59:01 PM,C,8.578
6/13/22, 1:29:01 PM,C,10.084
6/13/22, 1:59:01 PM,C,14.097
6/13/22, 2:29:01 PM,C,12.593
6/13/22, 2:59:01 PM,C,12.091
6/13/22, 3:29:01 PM,C,11.087
6/13/22, 3:59:01 PM,C,13.596
6/13/22, 4:29:01 PM,C,13.596
6/13/22, 4:59:01 PM,C,15.1
6/13/22, 5:29:01 PM,C,13.596
6/13/22, 5:59:01 PM,C,12.593
6/13/22, 6:29:01 PM,C,11.087
6/13/22, 6:59:01 PM,C,9.08
6/13/22, 7:29:01 PM,C,8.578
6/13/22, 7:59:01 PM,C,7.573
6/13/22, 8:29:01 PM,C,6.066
6/13/22, 8:59:01 PM,C,4.056
6/13/22, 9:29:01 PM,C,2.547
6/13/22, 9:59:01 PM,C,1.541
6/13/22, 10:29:01 PM,C,1.038
6/13/22, 10:59:01 PM,C,1.038
6/13/22, 11:29:01 PM,C,2.547
6/13/22, 11:59:01 PM,C,2.044
6/14/22, 12:29:01 AM,C,2.044
6/14/22, 12:59:01 AM,C,1.038
6/14/22, 1:29:01 AM,C,0.032
6/14/22, 1:59:01 AM,C,0.032
6/14/22, 2:29:01 AM,C,-0.471
6/14/22, 2:59:01 AM,C,-0.975
6/14/22, 3:29:01 AM,C,-0.975
6/14/22, 3:59:01 AM,C,-0.975
6/14/22, 4:29:01 AM,C,-0.975
6/14/22, 4:59:01 AM,C,-1.478
6/14/22, 5:29:01 AM,C,-1.478
6/14/22, 5:59:01 AM,C,-1.478
6/14/22, 6:29:01 AM,C,-0.975
6/14/22, 6:59:01 AM,C,-0.471
6/14/22, 7:29:01 AM,C,1.038
6/14/22, 7:59:01 AM,C,5.061
6/14/22, 8:29:01 AM,C,7.071
6/14/22, 8:59:01 AM,C,9.08
6/14/22, 9:29:01 AM,C,10.084
6/14/22, 9:59:01 AM,C,11.087
6/14/22, 10:29:01 AM,C,12.091
6/14/22, 10:59:01 AM,C,12.593
6/14/22, 11:29:01 AM,C,14.097
6/14/22, 11:59:01 AM,C,15.601
6/14/22, 12:29:01 PM,C,16.604
6/14/22, 12:59:01 PM,C,17.105
6/14/22, 1:29:01 PM,C,19.108
6/14/22, 1:59:01 PM,C,20.61
6/14/22, 2:29:01 PM,C,23.613
6/14/22, 2:59:01 PM,C,20.61
6/14/22, 3:29:01 PM,C,20.61
6/14/22, 3:59:01 PM,C,19.609
6/14/22, 4:29:01 PM,C,17.606
6/14/22, 4:59:01 PM,C,18.107
6/14/22, 5:29:01 PM,C,24.613
6/14/22, 5:59:01 PM,C,17.606
6/14/22, 6:29:01 PM,C,15.601
6/14/22, 6:59:01 PM,C,13.094
6/14/22, 7:29:01 PM,C,11.589
6/14/22, 7:59:01 PM,C,10.586
6/14/22, 8:29:01 PM,C,9.582
6/14/22, 8:59:01 PM,C,8.075
6/14/22, 9:29:01 PM,C,7.071
6/14/22, 9:59:01 PM,C,6.569
6/14/22, 10:29:01 PM,C,5.564
6/14/22, 10:59:01 PM,C,5.061
6/14/22, 11:29:01 PM,C,4.558
6/14/22, 11:59:01 PM,C,4.056
6/15/22, 12:29:01 AM,C,3.553
6/15/22, 12:59:01 AM,C,2.547
6/15/22, 1:29:01 AM,C,2.547
6/15/22, 1:59:01 AM,C,2.044
6/15/22, 2:29:01 AM,C,1.541
6/15/22, 2:59:01 AM,C,1.541
6/15/22, 3:29:01 AM,C,1.541
6/15/22, 3:59:01 AM,C,1.541
6/15/22, 4:29:01 AM,C,1.038
6/15/22, 4:59:01 AM,C,0.535
6/15/22, 5:29:01 AM,C,0.535
6/15/22, 5:59:01 AM,C,0.535
6/15/22, 6:29:01 AM,C,1.038
6/15/22, 6:59:01 AM,C,0.535
6/15/22, 7:29:01 AM,C,2.547
6/15/22, 7:59:01 AM,C,8.075
6/15/22, 8:29:01 AM,C,10.084
6/15/22, 8:59:01 AM,C,11.087
6/15/22, 9:29:01 AM,C,13.094
6/15/22, 9:59:01 AM,C,14.097
6/15/22, 10:29:01 AM,C,16.102
6/15/22, 10:59:01 AM,C,17.105
6/15/22, 11:29:01 AM,C,19.108
6/15/22, 11:59:01 AM,C,20.11
6/15/22, 12:29:01 PM,C,20.61
6/15/22, 12:59:01 PM,C,21.111
6/15/22, 1:29:01 PM,C,23.613
6/15/22, 1:59:01 PM,C,25.113
6/15/22, 2:29:01 PM,C,28.112
6/15/22, 2:59:01 PM,C,25.613
6/15/22, 3:29:01 PM,C,27.613
6/15/22, 3:59:01 PM,C,26.613
6/15/22, 4:29:01 PM,C,25.113
6/15/22, 4:59:01 PM,C,26.113
6/15/22, 5:29:01 PM,C,34.602
6/15/22, 5:59:01 PM,C,25.113
6/15/22, 6:29:01 PM,C,24.113
6/15/22, 6:59:01 PM,C,21.612
6/15/22, 7:29:01 PM,C,20.11
6/15/22, 7:59:01 PM,C,19.108
6/15/22, 8:29:01 PM,C,18.107
6/15/22, 8:59:01 PM,C,18.608
6/15/22, 9:29:01 PM,C,16.102
6/15/22, 9:59:01 PM,C,16.102
6/15/22, 10:29:01 PM,C,14.599
6/15/22, 10:59:01 PM,C,14.097
6/15/22, 11:29:01 PM,C,13.596
6/15/22, 11:59:01 PM,C,16.102
6/16/22, 12:29:01 AM,C,14.599
6/16/22, 12:59:01 AM,C,13.094
6/16/22, 1:29:01 AM,C,12.091
6/16/22, 1:59:01 AM,C,11.087
6/16/22, 2:29:01 AM,C,9.582
6/16/22, 2:59:01 AM,C,10.586
6/16/22, 3:29:01 AM,C,13.094
6/16/22, 3:59:01 AM,C,12.593
6/16/22, 4:29:01 AM,C,12.593
6/16/22, 4:59:01 AM,C,11.589
6/16/22, 5:29:01 AM,C,10.586
6/16/22, 5:59:01 AM,C,12.091
6/16/22, 6:29:01 AM,C,12.593
6/16/22, 6:59:01 AM,C,11.589
6/16/22, 7:29:01 AM,C,11.087
6/16/22, 7:59:01 AM,C,13.094
6/16/22, 8:29:01 AM,C,17.606
6/16/22, 8:59:01 AM,C,19.108
6/16/22, 9:29:01 AM,C,19.609
6/16/22, 9:59:01 AM,C,20.61
6/16/22, 10:29:01 AM,C,21.612
6/16/22, 10:59:01 AM,C,22.612
6/16/22, 11:29:01 AM,C,23.613
6/16/22, 11:59:01 AM,C,24.613
6/16/22, 12:29:01 PM,C,24.613
6/16/22, 12:59:01 PM,C,26.113
6/16/22, 1:29:01 PM,C,27.113
6/16/22, 1:59:01 PM,C,28.112
6/16/22, 2:29:01 PM,C,26.113
6/16/22, 2:59:01 PM,C,26.113
6/16/22, 3:29:01 PM,C,24.613
6/16/22, 3:59:01 PM,C,26.113
6/16/22, 4:29:01 PM,C,25.613
6/16/22, 4:59:01 PM,C,24.613
6/16/22, 5:29:01 PM,C,24.613
6/16/22, 5:59:01 PM,C,22.612
6/16/22, 6:29:01 PM,C,21.111
6/16/22, 6:59:01 PM,C,19.609
6/16/22, 7:29:01 PM,C,18.608
6/16/22, 7:59:01 PM,C,17.105
6/16/22, 8:29:01 PM,C,14.599
6/16/22, 8:59:01 PM,C,15.1
6/16/22, 9:29:01 PM,C,12.593
6/16/22, 9:59:01 PM,C,11.087
6/16/22, 10:29:01 PM,C,11.087
6/16/22, 10:59:01 PM,C,12.593
6/16/22, 11:29:01 PM,C,11.087
6/16/22, 11:59:01 PM,C,9.582
6/17/22, 12:29:01 AM,C,10.084
6/17/22, 12:59:01 AM,C,8.578
6/17/22, 1:29:01 AM,C,9.08
6/17/22, 1:59:01 AM,C,9.582
6/17/22, 2:29:01 AM,C,10.084
6/17/22, 2:59:01 AM,C,11.589
6/17/22, 3:29:01 AM,C,11.087
6/17/22, 3:59:01 AM,C,11.589
6/17/22, 4:29:01 AM,C,10.084
6/17/22, 4:59:01 AM,C,9.08
6/17/22, 5:29:01 AM,C,10.586
6/17/22, 5:59:01 AM,C,10.084
6/17/22, 6:29:01 AM,C,10.084
6/17/22, 6:59:01 AM,C,9.582
6/17/22, 7:29:01 AM,C,10.586
6/17/22, 7:59:01 AM,C,12.091
6/17/22, 8:29:01 AM,C,12.593
6/17/22, 8:59:01 AM,C,13.094
6/17/22, 9:29:01 AM,C,13.596
6/17/22, 9:59:01 AM,C,14.599
6/17/22, 10:29:01 AM,C,15.601
6/17/22, 10:59:01 AM,C,17.105
6/17/22, 11:29:01 AM,C,18.608
6/17/22, 11:59:01 AM,C,19.108
6/17/22, 12:29:01 PM,C,18.608
6/17/22, 12:59:01 PM,C,18.608
6/17/22, 1:29:01 PM,C,19.609
6/17/22, 1:59:01 PM,C,19.609
6/17/22, 2:29:01 PM,C,18.107
6/17/22, 2:59:01 PM,C,17.105
6/17/22, 3:29:01 PM,C,15.601
6/17/22, 3:59:01 PM,C,15.601
6/17/22, 4:29:01 PM,C,15.601
6/17/22, 4:59:01 PM,C,15.601
6/17/22, 5:29:01 PM,C,23.613
6/17/22, 5:59:01 PM,C,18.608
6/17/22, 6:29:01 PM,C,16.604
6/17/22, 6:59:01 PM,C,15.1
6/17/22, 7:29:01 PM,C,14.097
6/17/22, 7:59:01 PM,C,12.593
6/17/22, 8:29:01 PM,C,11.589
6/17/22, 8:59:01 PM,C,10.586
6/17/22, 9:29:01 PM,C,9.582
6/17/22, 9:59:01 PM,C,8.075
6/17/22, 10:29:01 PM,C,7.573
6/17/22, 10:59:01 PM,C,7.573
6/17/22, 11:29:01 PM,C,6.569
6/17/22, 11:59:01 PM,C,6.569
6/18/22, 12:29:01 AM,C,6.569
6/18/22, 12:59:01 AM,C,6.569
6/18/22, 1:29:01 AM,C,6.066
6/18/22, 1:59:01 AM,C,5.061
6/18/22, 2:29:01 AM,C,5.061
6/18/22, 2:59:01 AM,C,5.061
6/18/22, 3:29:01 AM,C,4.056
6/18/22, 3:59:01 AM,C,3.553
6/18/22, 4:29:01 AM,C,2.044
6/18/22, 4:59:01 AM,C,2.547
6/18/22, 5:29:01 AM,C,2.044
6/18/22, 5:59:01 AM,C,2.547
6/18/22, 6:29:01 AM,C,3.05
6/18/22, 6:59:01 AM,C,2.547
6/18/22, 7:29:01 AM,C,3.553
6/18/22, 7:59:01 AM,C,3.553
6/18/22, 8:29:01 AM,C,9.08
6/18/22, 8:59:01 AM,C,9.582
6/18/22, 9:29:01 AM,C,9.08
6/18/22, 9:59:01 AM,C,12.091
6/18/22, 10:29:01 AM,C,13.596
6/18/22, 10:59:01 AM,C,13.094
6/18/22, 11:29:01 AM,C,13.094
6/18/22, 11:59:01 AM,C,14.097
6/18/22, 12:29:01 PM,C,12.593
6/18/22, 12:59:01 PM,C,15.1
6/18/22, 1:29:01 PM,C,13.596
6/18/22, 1:59:01 PM,C,12.593
6/18/22, 2:29:01 PM,C,13.596
6/18/22, 2:59:01 PM,C,13.596
6/18/22, 3:29:01 PM,C,18.107
6/18/22, 3:59:01 PM,C,12.593
6/18/22, 4:29:01 PM,C,12.091
6/18/22, 4:59:01 PM,C,8.578
6/18/22, 5:29:01 PM,C,15.1
6/18/22, 5:59:01 PM,C,8.075
6/18/22, 6:29:01 PM,C,8.075
6/18/22, 6:59:01 PM,C,7.071
6/18/22, 7:29:01 PM,C,6.066
6/18/22, 7:59:01 PM,C,5.564
6/18/22, 8:29:01 PM,C,5.061
6/18/22, 8:59:01 PM,C,4.558
6/18/22, 9:29:01 PM,C,3.553
6/18/22, 9:59:01 PM,C,3.05
6/18/22, 10:29:01 PM,C,2.044
6/18/22, 10:59:01 PM,C,4.056
6/18/22, 11:29:01 PM,C,3.05
6/18/22, 11:59:01 PM,C,3.05
6/19/22, 12:29:01 AM,C,2.044
6/19/22, 12:59:01 AM,C,2.044
6/19/22, 1:29:01 AM,C,1.541
6/19/22, 1:59:01 AM,C,1.541
6/19/22, 2:29:01 AM,C,1.541
6/19/22, 2:59:01 AM,C,1.038
6/19/22, 3:29:01 AM,C,0.535
6/19/22, 3:59:01 AM,C,0.032
6/19/22, 4:29:01 AM,C,1.038
6/19/22, 4:59:01 AM,C,2.044
6/19/22, 5:29:01 AM,C,1.541
6/19/22, 5:59:01 AM,C,2.547
6/19/22, 6:29:01 AM,C,3.553
6/19/22, 6:59:01 AM,C,4.056
6/19/22, 7:29:01 AM,C,5.061
6/19/22, 7:59:01 AM,C,6.066
6/19/22, 8:29:01 AM,C,7.071
6/19/22, 8:59:01 AM,C,8.578
6/19/22, 9:29:01 AM,C,8.075
6/19/22, 9:59:01 AM,C,9.582
6/19/22, 10:29:01 AM,C,10.084
6/19/22, 10:59:01 AM,C,11.589
6/19/22, 11:29:01 AM,C,10.586
6/19/22, 11:59:01 AM,C,10.084
6/19/22, 12:29:01 PM,C,13.094
6/19/22, 12:59:01 PM,C,12.091
6/19/22, 1:29:01 PM,C,10.586
6/19/22, 1:59:01 PM,C,10.084
6/19/22, 2:29:01 PM,C,6.066
6/19/22, 2:59:01 PM,C,9.08
6/19/22, 3:29:01 PM,C,9.582
6/19/22, 3:59:01 PM,C,9.582
6/19/22, 4:29:01 PM,C,10.084
6/19/22, 4:59:01 PM,C,10.586
6/19/22, 5:29:01 PM,C,14.599
6/19/22, 5:59:01 PM,C,12.091
6/19/22, 6:29:01 PM,C,10.084
6/19/22, 6:59:01 PM,C,11.087
6/19/22, 7:29:01 PM,C,9.582
6/19/22, 7:59:01 PM,C,9.08
6/19/22, 8:29:01 PM,C,8.075
6/19/22, 8:59:01 PM,C,7.071
6/19/22, 9:29:01 PM,C,6.569
6/19/22, 9:59:01 PM,C,5.564
6/19/22, 10:29:01 PM,C,4.056
6/19/22, 10:59:01 PM,C,3.05
6/19/22, 11:29:01 PM,C,3.05
6/19/22, 11:59:01 PM,C,3.05
6/20/22, 12:29:01 AM,C,2.547
6/20/22, 12:59:01 AM,C,2.547
6/20/22, 1:29:01 AM,C,2.547
6/20/22, 1:59:01 AM,C,2.044
6/20/22, 2:29:01 AM,C,2.044
6/20/22, 2:59:01 AM,C,1.541
6/20/22, 3:29:01 AM,C,1.541
6/20/22, 3:59:01 AM,C,1.038
6/20/22, 4:29:01 AM,C,1.038
6/20/22, 4:59:01 AM,C,1.038
6/20/22, 5:29:01 AM,C,1.038
6/20/22, 5:59:01 AM,C,1.038
6/20/22, 6:29:01 AM,C,1.038
6/20/22, 6:59:01 AM,C,1.541
6/20/22, 7:29:01 AM,C,3.05
6/20/22, 7:59:01 AM,C,8.075
6/20/22, 8:29:01 AM,C,10.084
6/20/22, 8:59:01 AM,C,11.087
6/20/22, 9:29:01 AM,C,12.091
6/20/22, 9:59:01 AM,C,13.596
6/20/22, 10:29:01 AM,C,14.599
6/20/22, 10:59:01 AM,C,15.1
6/20/22, 11:29:01 AM,C,17.105
6/20/22, 11:59:01 AM,C,17.606
6/20/22, 12:29:01 PM,C,17.606
6/20/22, 12:59:01 PM,C,20.11
6/20/22, 1:29:01 PM,C,19.609
6/20/22, 1:59:01 PM,C,21.111
6/20/22, 2:29:01 PM,C,23.613
6/20/22, 2:59:01 PM,C,20.11
6/20/22, 3:29:01 PM,C,19.108
6/20/22, 3:59:01 PM,C,18.608
6/20/22, 4:29:01 PM,C,19.609
6/20/22, 4:59:01 PM,C,19.108
6/20/22, 5:29:01 PM,C,23.113
6/20/22, 5:59:01 PM,C,17.606
6/20/22, 6:29:01 PM,C,18.608
6/20/22, 6:59:01 PM,C,16.102
6/20/22, 7:29:01 PM,C,14.599
6/20/22, 7:59:01 PM,C,13.094
6/20/22, 8:29:01 PM,C,11.087
6/20/22, 8:59:01 PM,C,10.084
6/20/22, 9:29:01 PM,C,9.08
6/20/22, 9:59:01 PM,C,8.578
6/20/22, 10:29:01 PM,C,8.075
6/20/22, 10:59:01 PM,C,7.071
6/20/22, 11:29:01 PM,C,7.573
6/20/22, 11:59:01 PM,C,7.573
6/21/22, 12:29:01 AM,C,7.071
6/21/22, 12:59:01 AM,C,7.071
6/21/22, 1:29:01 AM,C,6.569
6/21/22, 1:59:01 AM,C,7.573
6/21/22, 2:29:01 AM,C,7.071
6/21/22, 2:59:01 AM,C,6.569
6/21/22, 3:29:01 AM,C,6.569
6/21/22, 3:59:01 AM,C,6.569
6/21/22, 4:29:01 AM,C,6.066
6/21/22, 4:59:01 AM,C,6.066
6/21/22, 5:29:01 AM,C,5.564
6/21/22, 5:59:01 AM,C,5.061
6/21/22, 6:29:01 AM,C,4.558
6/21/22, 6:59:01 AM,C,3.553
6/21/22, 7:29:01 AM,C,5.564
6/21/22, 7:59:01 AM,C,11.589
6/21/22, 8:29:01 AM,C,14.599
6/21/22, 8:59:01 AM,C,16.102
6/21/22, 9:29:01 AM,C,17.105
6/21/22, 9:59:01 AM,C,18.107
6/21/22, 10:29:01 AM,C,19.108
6/21/22, 10:59:01 AM,C,19.609
6/21/22, 11:29:01 AM,C,21.111
6/21/22, 11:59:01 AM,C,22.112
6/21/22, 12:29:01 PM,C,22.112
6/21/22, 12:59:01 PM,C,22.612
6/21/22, 1:29:01 PM,C,25.613
6/21/22, 1:59:01 PM,C,26.613
6/21/22, 2:29:01 PM,C,31.109
6/21/22, 2:59:01 PM,C,28.112
6/21/22, 3:29:01 PM,C,27.613
6/21/22, 3:59:01 PM,C,26.113
6/21/22, 4:29:01 PM,C,24.613
6/21/22, 4:59:01 PM,C,26.613
6/21/22, 5:29:01 PM,C,33.605
6/21/22, 5:59:01 PM,C,26.113
6/21/22, 6:29:01 PM,C,23.613
6/21/22, 6:59:01 PM,C,20.11
6/21/22, 7:29:01 PM,C,19.108
6/21/22, 7:59:01 PM,C,17.606
6/21/22, 8:29:01 PM,C,16.102
6/21/22, 8:59:01 PM,C,16.102
6/21/22, 9:29:01 PM,C,15.1
6/21/22, 9:59:01 PM,C,14.097
6/21/22, 10:29:01 PM,C,13.596
6/21/22, 10:59:01 PM,C,13.094
6/21/22, 11:29:01 PM,C,13.596
6/21/22, 11:59:01 PM,C,12.593
6/22/22, 12:29:01 AM,C,13.094
6/22/22, 12:59:01 AM,C,12.593
6/22/22, 1:29:01 AM,C,11.087
6/22/22, 1:59:01 AM,C,10.084
6/22/22, 2:29:01 AM,C,10.084
6/22/22, 2:59:01 AM,C,9.08
6/22/22, 3:29:01 AM,C,8.578
6/22/22, 3:59:01 AM,C,8.578
6/22/22, 4:29:01 AM,C,9.08
6/22/22, 4:59:01 AM,C,9.08
6/22/22, 5:29:01 AM,C,9.08
6/22/22, 5:59:01 AM,C,7.573
6/22/22, 6:29:01 AM,C,7.071
6/22/22, 6:59:01 AM,C,7.071
6/22/22, 7:29:01 AM,C,9.08
6/22/22, 7:59:01 AM,C,14.599
6/22/22, 8:29:01 AM,C,18.107
6/22/22, 8:59:01 AM,C,20.11
6/22/22, 9:29:01 AM,C,21.612
6/22/22, 9:59:01 AM,C,22.612
6/22/22, 10:29:01 AM,C,23.613
6/22/22, 10:59:01 AM,C,24.613
6/22/22, 11:29:01 AM,C,25.613
6/22/22, 11:59:01 AM,C,26.613
6/22/22, 12:29:01 PM,C,27.113
6/22/22, 12:59:01 PM,C,28.112
6/22/22, 1:29:01 PM,C,29.611
6/22/22, 1:59:01 PM,C,30.61
6/22/22, 2:29:01 PM,C,35.101
6/22/22, 2:59:01 PM,C,32.107
6/22/22, 3:29:01 PM,C,31.608
6/22/22, 3:59:01 PM,C,30.11
6/22/22, 4:29:01 PM,C,29.111
6/22/22, 4:59:01 PM,C,29.111
6/22/22, 5:29:01 PM,C,24.113
6/22/22, 5:59:01 PM,C,23.113
6/22/22, 6:29:01 PM,C,24.113
6/22/22, 6:59:01 PM,C,23.613
6/22/22, 7:29:01 PM,C,21.612
6/22/22, 7:59:01 PM,C,20.61
6/22/22, 8:29:01 PM,C,17.606
6/22/22, 8:59:01 PM,C,15.1
6/22/22, 9:29:01 PM,C,13.596
6/22/22, 9:59:01 PM,C,14.599
6/22/22, 10:29:01 PM,C,14.097
6/22/22, 10:59:01 PM,C,13.596
6/22/22, 11:29:01 PM,C,13.596
6/22/22, 11:59:01 PM,C,13.596
6/23/22, 12:29:01 AM,C,13.094
6/23/22, 12:59:01 AM,C,12.593
6/23/22, 1:29:01 AM,C,11.087
6/23/22, 1:59:01 AM,C,11.087
6/23/22, 2:29:01 AM,C,13.596
6/23/22, 2:59:01 AM,C,12.593
6/23/22, 3:29:01 AM,C,11.589
6/23/22, 3:59:01 AM,C,11.087
6/23/22, 4:29:01 AM,C,10.586
6/23/22, 4:59:01 AM,C,10.084
6/23/22, 5:29:01 AM,C,10.586
6/23/22, 5:59:01 AM,C,11.087
6/23/22, 6:29:01 AM,C,13.094
6/23/22, 6:59:01 AM,C,13.094
6/23/22, 7:29:01 AM,C,15.1
6/23/22, 7:59:01 AM,C,17.606
6/23/22, 8:29:01 AM,C,19.609
6/23/22, 8:59:01 AM,C,21.111
6/23/22, 9:29:01 AM,C,21.612
6/23/22, 9:59:01 AM,C,22.612
6/23/22, 10:29:01 AM,C,23.113
6/23/22, 10:59:01 AM,C,24.113
6/23/22, 11:29:01 AM,C,26.113
6/23/22, 11:59:01 AM,C,26.113
6/23/22, 12:29:01 PM,C,27.613
6/23/22, 12:59:01 PM,C,23.613
6/23/22, 1:29:01 PM,C,26.613
6/23/22, 1:59:01 PM,C,25.113
6/23/22, 2:29:01 PM,C,23.613
6/23/22, 2:59:01 PM,C,27.113
6/23/22, 3:29:01 PM,C,30.61
6/23/22, 3:59:01 PM,C,27.613
6/23/22, 4:29:01 PM,C,27.613
6/23/22, 4:59:01 PM,C,29.111
6/23/22, 5:29:01 PM,C,32.107
6/23/22, 5:59:01 PM,C,26.113
6/23/22, 6:29:01 PM,C,25.113
6/23/22, 6:59:01 PM,C,23.613
6/23/22, 7:29:01 PM,C,22.612
6/23/22, 7:59:01 PM,C,20.61
6/23/22, 8:29:01 PM,C,19.108
6/23/22, 8:59:01 PM,C,17.105
6/23/22, 9:29:01 PM,C,16.102
6/23/22, 9:59:01 PM,C,15.1
6/23/22, 10:29:01 PM,C,12.593
6/23/22, 10:59:01 PM,C,11.087
6/23/22, 11:29:01 PM,C,10.586
6/23/22, 11:59:01 PM,C,12.091
6/24/22, 12:29:01 AM,C,10.084
6/24/22, 12:59:01 AM,C,8.578
6/24/22, 1:29:01 AM,C,9.582
6/24/22, 1:59:01 AM,C,9.08
6/24/22, 2:29:01 AM,C,9.582
6/24/22, 2:59:01 AM,C,9.582
6/24/22, 3:29:01 AM,C,8.578
6/24/22, 3:59:01 AM,C,9.08
6/24/22, 4:29:01 AM,C,8.578
6/24/22, 4:59:01 AM,C,8.075
6/24/22, 5:29:01 AM,C,7.071
6/24/22, 5:59:01 AM,C,7.573
6/24/22, 6:29:01 AM,C,7.573
6/24/22, 6:59:01 AM,C,6.569
6/24/22, 7:29:01 AM,C,8.075
6/24/22, 7:59:01 AM,C,12.593
6/24/22, 8:29:01 AM,C,16.102
6/24/22, 8:59:01 AM,C,18.608
6/24/22, 9:29:01 AM,C,20.11
6/24/22, 9:59:01 AM,C,21.111
6/24/22, 10:29:01 AM,C,21.612
6/24/22, 10:59:01 AM,C,22.612
6/24/22, 11:29:01 AM,C,24.613
6/24/22, 11:59:01 AM,C,25.113
6/24/22, 12:29:01 PM,C,26.113
6/24/22, 12:59:01 PM,C,26.613
6/24/22, 1:29:01 PM,C,29.611
6/24/22, 1:59:01 PM,C,27.113
6/24/22, 2:29:01 PM,C,31.109
6/24/22, 2:59:01 PM,C,30.61
6/24/22, 3:29:01 PM,C,26.113
6/24/22, 3:59:01 PM,C,26.613
6/24/22, 4:29:01 PM,C,24.113
6/24/22, 4:59:01 PM,C,27.113
6/24/22, 5:29:01 PM,C,25.113
6/24/22, 5:59:01 PM,C,22.612
6/24/22, 6:29:01 PM,C,22.112
6/24/22, 6:59:01 PM,C,21.612
6/24/22, 7:29:01 PM,C,21.111
6/24/22, 7:59:01 PM,C,19.609
6/24/22, 8:29:01 PM,C,17.606
6/24/22, 8:59:01 PM,C,17.105
6/24/22, 9:29:01 PM,C,17.105
6/24/22, 9:59:01 PM,C,16.102
6/24/22, 10:29:01 PM,C,15.601
6/24/22, 10:59:01 PM,C,15.1
6/24/22, 11:29:01 PM,C,14.599
6/24/22, 11:59:01 PM,C,14.599
6/25/22, 12:29:01 AM,C,14.097
6/25/22, 12:59:01 AM,C,13.596
6/25/22, 1:29:01 AM,C,13.596
6/25/22, 1:59:01 AM,C,13.596
6/25/22, 2:29:01 AM,C,13.094
6/25/22, 2:59:01 AM,C,12.593
6/25/22, 3:29:01 AM,C,12.091
6/25/22, 3:59:01 AM,C,11.589
6/25/22, 4:29:01 AM,C,11.087
6/25/22, 4:59:01 AM,C,10.586
6/25/22, 5:29:01 AM,C,10.084
6/25/22, 5:59:01 AM,C,9.582
6/25/22, 6:29:01 AM,C,10.586
6/25/22, 6:59:01 AM,C,11.087
6/25/22, 7:29:01 AM,C,13.094
6/25/22, 7:59:01 AM,C,14.599
6/25/22, 8:29:01 AM,C,15.1
6/25/22, 8:59:01 AM,C,17.105
6/25/22, 9:29:01 AM,C,18.608
6/25/22, 9:59:01 AM,C,21.612
6/25/22, 10:29:01 AM,C,22.612
6/25/22, 10:59:01 AM,C,23.613
6/25/22, 11:29:01 AM,C,25.613
6/25/22, 11:59:01 AM,C,26.613
6/25/22, 12:29:01 PM,C,27.113
6/25/22, 12:59:01 PM,C,27.613
6/25/22, 1:29:01 PM,C,29.611
6/25/22, 1:59:01 PM,C,34.103
6/25/22, 2:29:01 PM,C,34.602
6/25/22, 2:59:01 PM,C,31.608
6/25/22, 3:29:01 PM,C,35.6
6/25/22, 3:59:01 PM,C,30.11
6/25/22, 4:29:01 PM,C,29.611
6/25/22, 4:59:01 PM,C,32.107
6/25/22, 5:29:01 PM,C,34.602
6/25/22, 5:59:01 PM,C,29.611
6/25/22, 6:29:01 PM,C,27.113
6/25/22, 6:59:01 PM,C,24.113
6/25/22, 7:29:01 PM,C,21.612
6/25/22, 7:59:01 PM,C,21.111
6/25/22, 8:29:01 PM,C,20.11
6/25/22, 8:59:01 PM,C,19.108
6/25/22, 9:29:01 PM,C,18.608
6/25/22, 9:59:01 PM,C,18.608
6/25/22, 10:29:01 PM,C,18.107
6/25/22, 10:59:01 PM,C,17.606
6/25/22, 11:29:01 PM,C,17.105
6/25/22, 11:59:01 PM,C,15.1
6/26/22, 12:29:01 AM,C,15.601
6/26/22, 12:59:01 AM,C,14.097
6/26/22, 1:29:01 AM,C,15.1
6/26/22, 1:59:01 AM,C,15.601
6/26/22, 2:29:01 AM,C,16.102
6/26/22, 2:59:01 AM,C,13.596
6/26/22, 3:29:01 AM,C,14.599
6/26/22, 3:59:01 AM,C,13.094
6/26/22, 4:29:01 AM,C,12.091
6/26/22, 4:59:01 AM,C,11.589
6/26/22, 5:29:01 AM,C,14.599
6/26/22, 5:59:01 AM,C,15.1
6/26/22, 6:29:01 AM,C,14.599
6/26/22, 6:59:01 AM,C,15.1
6/26/22, 7:29:01 AM,C,16.102
6/26/22, 7:59:01 AM,C,18.608
6/26/22, 8:29:01 AM,C,19.609
6/26/22, 8:59:01 AM,C,19.108
6/26/22, 9:29:01 AM,C,21.612
6/26/22, 9:59:01 AM,C,24.613
